CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,RFMSegment,Cluster,Segment,PCA1,PCA2,TSNE1,TSNE2
16582,114,1,313.62,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-1.1057034545783313,-0.35976058020416785,-41.45721,3.3809242
16583,374,1,233.45,1,2,1,4,Lost Customers,1,Dormant Customers,-2.5060503726125454,1.8242502743780122,-16.456425,53.842415
16584,81,2,936.08,2,3,4,9,At Risk,0,High-Spend Watchlist,-0.043135343284919365,-0.1390615853975223,-4.853598,-28.730703
16586,249,1,463.95,1,2,2,5,Lost Customers,1,Dormant Customers,-1.5675886065170515,0.9376792525181649,-22.796236,19.388302
16587,233,1,225.15,1,2,1,4,Lost Customers,1,Dormant Customers,-1.8420941322314834,0.5810178348657604,-33.732185,25.747852
16589,72,3,459.24,3,4,2,9,Loyal Customers,0,High-Spend Watchlist,-0.08403422660716318,-0.3033349973346094,17.899372,-48.84918
16591,69,1,213.5,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.0751860407719294,-0.8683100836657789,-58.40065,-3.0409274
16592,5,16,4113.68,5,5,5,15,Champions,2,High-Value Active,2.6304893240974074,0.4152601843669677,20.12315,54.73442
16593,51,3,330.03,3,4,2,9,Loyal Customers,0,High-Spend Watchlist,-0.1434000087946677,-0.5860167772575644,17.636026,-53.406475
16594,76,1,181.09,2,2,1,5,Needs Attention,0,High-Spend Watchlist,-1.1889896455328863,-0.8564057773732151,-60.394405,-0.10592046
16595,62,1,360.16,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.7870041698300017,-0.7727580110952981,-48.156284,-11.001948
16596,16,2,250.15,4,3,2,9,Potential Loyalists,0,High-Spend Watchlist,-0.37173678845550095,-1.1032894324005855,-26.27901,-55.155045
16597,5,1,90.04,5,2,1,8,Potential Loyalists,0,High-Spend Watchlist,-1.184202370760436,-1.6855049244519111,-77.3198,1.6138018
16598,286,1,145.04999999999998,1,2,1,4,Lost Customers,1,Dormant Customers,-2.3117356615602547,0.912719769679598,-31.578186,37.568893
16600,5,6,813.52,5,5,3,13,Loyal Customers,2,High-Value Active,1.0295233599414455,-0.46766488752532986,60.45614,32.87148
16601,41,1,242.7,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-0.877537162065758,-1.0746458285847311,-61.018215,-9.650943
16602,37,1,528.08,3,2,3,8,Needs Attention,0,High-Spend Watchlist,-0.47976641455058155,-0.8764052597366875,-43.951866,-20.038528
16603,75,2,482.47,2,3,2,7,At Risk,0,High-Spend Watchlist,-0.3371988663854496,-0.3905851181371924,-16.821203,-39.12845
16607,18,14,3347.71,4,5,5,14,Champions,2,High-Value Active,2.352798616617979,0.41110531470068123,27.66053,51.68597
16609,16,7,5493.46,4,5,5,14,Champions,2,High-Value Active,2.030169347555255,0.2622723514091009,26.907146,30.031914
16610,220,1,75.66,1,2,1,4,Lost Customers,1,Dormant Customers,-2.3073753035255096,0.1419525588279993,-46.160706,29.673529
16611,187,1,129.49,1,2,1,4,Lost Customers,1,Dormant Customers,-1.888193498897343,0.01353609529151897,-45.466312,21.794441
16612,33,4,1187.66,3,4,4,11,Loyal Customers,2,High-Value Active,0.7714468497718985,-0.25926838085534243,44.71267,-11.176591
16613,71,1,618.59,3,2,3,8,Needs Attention,0,High-Spend Watchlist,-0.5670201414037745,-0.5317271629567234,-38.62905,-14.430611
16614,183,1,506.19,1,2,3,6,At Risk,1,Dormant Customers,-1.20611438831091,0.3869748000380538,-29.43951,10.266967
16616,16,2,500.42,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,-0.03421401410940971,-0.8952992056976814,-9.636961,-54.14816
16617,236,1,151.85,1,2,1,4,Lost Customers,1,Dormant Customers,-2.0478345572789194,0.48939229394326095,-38.1321,29.03401
16618,32,5,2647.59,4,4,5,13,Champions,2,High-Value Active,1.3338988152242148,0.05431600171541376,54.596256,11.121746
16619,264,1,226.21,1,2,1,4,Lost Customers,1,Dormant Customers,-1.9896560883239713,0.853375439515179,-29.794374,29.865015
16620,4,2,178.96,5,3,1,9,Potential Loyalists,0,High-Spend Watchlist,-0.47644958137656135,-1.3084441843140728,-30.479261,-54.11919
16621,52,4,813.48,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.4950598154413695,-0.20692413936163037,41.897102,-17.303635
16623,246,1,129.45,1,2,1,4,Lost Customers,1,Dormant Customers,-2.1735316055029466,0.5291245620392301,-39.623814,31.719208
16624,81,2,810.5699999999999,2,3,3,8,At Risk,0,High-Spend Watchlist,-0.11333428274559765,-0.18231997991924595,-6.59708,-27.396029
16625,275,1,333.08,1,2,2,5,Lost Customers,1,Dormant Customers,-1.8546316056791605,1.0654900326733365,-22.751852,26.663544
16626,1,17,4413.1,5,5,5,15,Champions,2,High-Value Active,2.7363103412771346,0.42691806954272454,19.107788,55.626633
16627,80,1,322.8,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.9273173582879081,-0.6482805637547515,-48.481724,-4.264296
16628,30,5,2188.05,4,4,5,13,Champions,2,High-Value Active,1.2505392518685727,-0.020490313538645062,53.728325,9.005249
16629,74,2,408.63,2,3,2,7,At Risk,0,High-Spend Watchlist,-0.413273220628966,-0.44918309723707767,-18.89751,-40.406487
16633,18,6,2883.1,4,5,5,14,Champions,2,High-Value Active,1.583921681727703,0.026316671924436146,47.175735,22.249966
16634,223,2,217.9,1,3,1,5,At Risk,1,Dormant Customers,-1.4394060154104549,0.6646188426325802,-9.299711,-1.2196369
16637,33,4,1154.47,3,4,4,11,Loyal Customers,0,High-Spend Watchlist,0.7576219420529575,-0.26778764506256547,44.821156,-11.548673
16638,23,10,1680.72,4,5,4,13,Champions,2,High-Value Active,1.7091705187663544,0.1093042468088649,42.591305,45.41467
16639,32,3,1257.51,4,4,4,12,Champions,0,High-Spend Watchlist,0.6003889180660857,-0.3503359342897316,32.395554,-38.871487
16641,106,1,231.10000000000002,2,2,1,5,Needs Attention,0,High-Spend Watchlist,-1.2155360547318046,-0.5211942785455781,-48.936687,8.792921
16642,5,2,688.33,5,3,3,11,Potential Loyalists,0,High-Spend Watchlist,0.17433187787443397,-0.8956968850983622,-1.3307045,-51.13967
16643,246,1,487.51,1,2,3,6,At Risk,1,Dormant Customers,-1.5289568572094736,0.9263281234411584,-22.464817,18.843557
16644,178,2,833.78,2,3,3,8,At Risk,1,Dormant Customers,-0.5684379936963379,0.6739766501960797,-0.97737414,-12.221609
16647,170,2,214.06,2,3,1,6,At Risk,1,Dormant Customers,-1.191859527192205,0.19605622326297456,-11.094923,-5.259788
16648,43,1,290.65999999999997,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.7995031178221715,-1.0031212353702386,-54.755547,-13.605569
16650,72,1,518.42,3,2,3,8,Needs Attention,0,High-Spend Watchlist,-0.6579415661524821,-0.576036283972712,-40.682217,-10.306664
16652,59,7,6773.97,3,5,5,13,Loyal Customers,2,High-Value Active,1.9245906864773497,0.7011291757170207,23.094017,27.684425
16653,17,2,1212.66,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.39247756403691075,-0.6206418628207286,3.335902,-38.41483
16654,142,4,601.27,2,4,3,9,At Risk,0,High-Spend Watchlist,-0.08732682479011604,0.4889044528211016,32.620045,-18.703842
16655,18,6,3789.52,4,5,5,14,Champions,2,High-Value Active,1.7173358372078382,0.10852991071239576,29.883547,24.914642
16656,23,15,8625.8,4,5,5,14,Champions,2,High-Value Active,2.8495260977875345,0.768258905288187,11.699632,51.63455
16657,10,4,874.43,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.733304792946572,-0.5523095599038158,51.348995,-16.161037
16658,369,1,123.24,1,2,1,4,Lost Customers,1,Dormant Customers,-2.791887766480469,1.5895148970048556,-24.609922,53.33519
16659,190,1,39.12,1,2,1,4,Lost Customers,1,Dormant Customers,-2.4784615817725757,-0.31504529218115096,-51.037617,25.638962
16660,17,4,1267.6499999999999,4,4,4,12,Champions,2,High-Value Active,0.8805794801787159,-0.3795220858189307,47.042336,-8.417888
16665,363,1,135.39999999999998,1,2,1,4,Lost Customers,1,Dormant Customers,-2.7173012236357574,1.5651630297581023,-23.587158,53.274483
16666,20,1,118.98,4,2,1,7,Potential Loyalists,0,High-Spend Watchlist,-1.1219582087095175,-1.4713634287020163,-75.449486,-1.8770995
16667,69,2,567.1800000000001,3,3,3,9,Needs Attention,0,High-Spend Watchlist,-0.22938089835506587,-0.3944589252843884,-13.942615,-37.611176
16668,16,6,306.71999999999997,4,5,2,11,Loyal Customers,0,High-Spend Watchlist,0.5011565120963228,-0.6643491183536714,56.48539,-27.882006
16669,24,3,1348.88,4,4,4,12,Champions,0,High-Spend Watchlist,0.673273532241448,-0.39917457914355253,34.271893,-38.114685
16670,17,11,4095.9,4,5,5,14,Champions,2,High-Value Active,2.2523084519606718,0.36352343684706456,24.633665,45.20024
16671,29,3,1692.27,4,4,4,12,Champions,0,High-Spend Watchlist,0.759748410520462,-0.287291518606594,33.532516,-34.873337
16672,3,20,8134.9400000000005,5,5,5,15,Champions,2,High-Value Active,3.165922634867457,0.6970904127948987,12.0949955,57.560257
16674,55,2,304.24,3,3,2,8,Needs Attention,0,High-Spend Watchlist,-0.46503316537258726,-0.7037399589065223,-23.224508,-46.285015
16676,34,4,1592.1200000000001,3,4,4,11,Loyal Customers,2,High-Value Active,0.9095845545007765,-0.16242536669848676,41.974957,-5.8093266
16678,3,12,3109.99,5,5,5,15,Champions,2,High-Value Active,2.258682543429643,0.19403679796212678,29.88108,49.94511
16679,367,1,129.75,1,2,1,4,Lost Customers,1,Dormant Customers,-2.7572882030786383,1.5873980337840576,-24.072998,53.376854
16680,44,1,183.7,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.0273635187609667,-1.1318156804800463,-65.98467,-6.7420254
16681,73,6,1770.34,2,5,4,11,At Risk,2,High-Value Active,1.0800930113210732,0.3603896152173472,45.171562,14.201789
16682,5,5,1028.0,5,4,4,13,Champions,2,High-Value Active,1.0028663626512548,-0.4660877934565326,67.800514,-2.2408907
16684,5,28,66653.56,5,5,5,15,Champions,2,High-Value Active,4.477751845656488,1.4912134785274793,3.8118536,63.041843
16685,62,2,324.24,3,3,2,8,Needs Attention,0,High-Spend Watchlist,-0.4678868945202357,-0.6234654816642237,-22.639648,-44.73266
16686,48,7,2959.88,3,5,5,13,Loyal Customers,2,High-Value Active,1.5736733494146211,0.35597584518502245,36.872444,21.448208
16688,2,4,1260.86,5,4,4,13,Champions,2,High-Value Active,0.9504652018422143,-0.5122417441202787,49.732105,-7.935832
16689,76,2,422.59999999999997,2,3,2,7,At Risk,0,High-Spend Watchlist,-0.4065694498359462,-0.421614055687229,-18.552591,-39.96465
16690,73,2,225.57999999999998,2,3,1,6,At Risk,0,High-Spend Watchlist,-0.6975168017944858,-0.6360603155200336,-27.104486,-45.31286
16692,257,2,1276.0,1,3,4,8,At Risk,1,Dormant Customers,-0.7427759592088934,1.4923463160424881,2.6051478,4.362163
16693,69,2,477.86,3,3,2,8,Needs Attention,0,High-Spend Watchlist,-0.31287387311119236,-0.44590944675296357,-16.990864,-39.91609
16696,136,4,657.9000000000001,2,4,3,9,At Risk,0,High-Spend Watchlist,-0.01445409623809381,0.4634964890666275,32.84094,-18.508955
16697,242,1,112.75,1,2,1,4,Lost Customers,1,Dormant Customers,-2.2210707297911503,0.4529537185940847,-41.066853,31.801523
16698,227,2,1998.0,1,3,4,8,At Risk,1,Dormant Customers,-0.3789962558944285,1.3649466587439145,5.7895145,2.3676631
16700,9,13,5076.55,5,5,5,15,Champions,2,High-Value Active,2.536505508223659,0.4268971389473581,19.225515,48.41281
16701,9,13,5398.3,5,5,5,15,Champions,2,High-Value Active,2.5664993486576044,0.4453801159364908,18.542233,48.367844
16705,1,20,14034.99,5,5,5,15,Champions,2,High-Value Active,3.4418095060813028,0.8436610031824757,8.114999,58.685665
16706,38,3,531.35,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.15136737421293822,-0.5567205585171532,22.55711,-52.388237
16708,46,1,656.63,3,2,3,8,Needs Attention,0,High-Spend Watchlist,-0.4170897794568587,-0.7323112789388674,-40.07747,-19.377274
16709,85,5,3029.87,2,4,5,11,At Risk,2,High-Value Active,1.1435297810527785,0.5581128409166489,41.138405,11.882341
16710,20,10,2467.99,4,5,5,14,Champions,2,High-Value Active,1.911127878213916,0.19859856527304542,34.860065,46.117496
16711,4,5,1651.03,5,4,4,13,Champions,2,High-Value Active,1.238811725567568,-0.3324111865419511,63.084103,5.804493
16712,10,11,3611.31,5,5,5,15,Champions,2,High-Value Active,2.2246910688743693,0.2644718754399788,26.722908,45.19605
16713,19,15,6910.78,4,5,5,14,Champions,2,High-Value Active,2.7606581290328216,0.6666201634275585,14.31337,51.23459
16714,219,3,1129.06,1,4,4,9,At Risk,1,Dormant Customers,-0.35606950433866585,1.2517232495587807,10.039249,-1.0492891
16715,79,1,301.71999999999997,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.9553466621399311,-0.6772719453672846,-49.72222,-4.089438
16716,267,2,901.2,1,3,3,7,At Risk,1,Dormant Customers,-0.96072173831456,1.4752325402343105,1.2471759,4.686018
16717,24,6,3843.08,4,5,5,14,Champions,2,High-Value Active,1.6951832838096454,0.1651929527326076,29.856611,24.320526
16718,370,1,606.0500000000001,1,2,3,6,At Risk,1,Dormant Customers,-2.022278817120968,2.0754867561160792,-8.068609,49.712154
16719,15,7,1770.22,4,5,4,13,Champions,2,High-Value Active,1.4823512224408317,-0.08702628941417376,44.998955,32.892395
16720,27,1,152.95,4,2,1,7,Potential Loyalists,0,High-Spend Watchlist,-1.0340901287458395,-1.3351838360774468,-71.91451,-7.213987
16721,263,1,292.47,1,2,2,5,Lost Customers,1,Dormant Customers,-1.859897440308138,0.9216170577900279,-25.861856,26.404099
16722,18,13,4730.81,4,5,5,14,Champions,2,High-Value Active,2.4585753956560326,0.48434562040457685,20.505922,48.221973
16723,92,2,576.4,2,3,3,8,At Risk,0,High-Spend Watchlist,-0.3326978624998083,-0.18858843834028372,-8.85673,-22.519672
16725,303,7,758.27,1,5,3,9,At Risk,1,Dormant Customers,-0.323273726944984,2.175373878583128,-1.9863652,9.582896
16726,27,5,1358.74,4,4,4,12,Champions,2,High-Value Active,1.0325829022537028,-0.18995763778956434,62.466038,0.5197838
16727,365,1,256.32,1,2,2,5,Lost Customers,1,Dormant Customers,-2.4171084268250658,1.7735875681688456,-15.077117,52.983265
16728,47,4,1048.28,3,4,4,11,Loyal Customers,0,High-Spend Watchlist,0.6428883571579814,-0.1744233978379137,42.422142,-14.522445
16729,39,21,7205.33,3,5,5,13,Loyal Customers,2,High-Value Active,2.9751586386642783,0.9959875779696059,13.606559,57.859417
16730,53,3,743.11,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.2423464453192995,-0.3248718717182759,23.14585,-46.00996
16732,32,1,603.75,4,2,3,9,Potential Loyalists,0,High-Spend Watchlist,-0.3903405457079257,-0.8798937494423102,-41.930416,-21.350077
16734,53,3,646.76,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.174651562104184,-0.3665872022876472,22.406738,-48.028584
16735,79,5,2247.41,2,4,5,11,At Risk,2,High-Value Active,1.0267493347250551,0.4158357061422766,43.269413,10.619927
16737,54,1,417.59999999999997,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.6762821374679074,-0.798280264331523,-47.048775,-14.931048
16738,298,1,3.75,1,2,1,4,Lost Customers,1,Dormant Customers,-4.042140350410163,-0.012972135493912913,-39.537136,45.40031
16739,177,1,323.0,2,2,2,6,Needs Attention,1,Dormant Customers,-1.395885050161292,0.19971921454116823,-34.497093,11.18818
16742,47,1,464.9,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.5901842883756726,-0.8272575708495589,-45.723,-17.45485
16743,30,7,2213.13,4,5,5,14,Champions,2,High-Value Active,1.5188024750406233,0.11122095121631244,41.11829,28.523682
16744,12,7,1291.91,5,5,4,14,Champions,2,High-Value Active,1.3431872270518916,-0.20793973563521345,52.510067,35.47978
16745,87,17,7180.7,2,5,5,12,At Risk,2,High-Value Active,2.558223574933134,1.3250106464066371,15.272109,44.459667
16746,5,18,6680.11,5,5,5,15,Champions,2,High-Value Active,2.968687821213944,0.6106763596314119,14.487869,56.07635
16747,38,2,836.06,3,3,3,9,Needs Attention,0,High-Spend Watchlist,0.1096118579307546,-0.5488519404116106,-3.7984257,-41.1976
16748,18,5,1515.9,4,4,4,12,Champions,2,High-Value Active,1.1294807592510179,-0.23571770660080155,62.70818,2.9906976
16750,45,5,623.93,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.5660626935335917,-0.26649735803974317,64.43585,-9.540356
16751,31,1,1764.72,4,2,4,10,Potential Loyalists,0,High-Spend Watchlist,0.13757458157340705,-0.5662978538269151,-27.915588,-15.976827
16752,373,1,207.5,1,2,1,4,Lost Customers,1,Dormant Customers,-2.558481491339756,1.780221865952443,-17.92604,53.88909
16753,59,1,223.92000000000002,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.0036923006111271,-0.9414438262369419,-59.54837,-5.303519
16754,373,1,2002.4,1,2,4,7,At Risk,1,Dormant Customers,-1.4539010709151516,2.4608927703108208,-11.147087,18.787836
16755,115,3,1475.43,2,4,4,10,At Risk,0,High-Spend Watchlist,0.27715283397109003,0.42315488655720046,22.075487,-26.570715
16756,215,1,239.4,1,2,1,4,Lost Customers,1,Dormant Customers,-1.725257065227543,0.44207379684025894,-34.785004,23.888874
16757,319,1,106.83000000000001,1,2,1,4,Lost Customers,1,Dormant Customers,-2.6193574993553037,1.109882358088814,-30.357817,44.30154
16758,66,1,369.34000000000003,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.794085517238719,-0.7302457091007905,-47.3285,-10.355361
16759,8,3,789.79,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.48956550801855675,-0.6998842378194845,32.472534,-51.92822
16761,97,1,316.62,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-1.0188976434934194,-0.5054916489410876,-46.07839,-1.578992
16762,20,3,1207.24,4,4,4,12,Champions,0,High-Spend Watchlist,0.6384934168506577,-0.46748299268831944,34.633904,-41.23484
16763,199,1,611.85,1,2,3,6,At Risk,1,Dormant Customers,-1.1910736112935567,0.5837473568351569,-26.256256,11.951486
16764,4,13,2790.9500000000003,5,5,5,15,Champions,2,High-Value Active,2.2687006946322548,0.20327390198314949,30.058784,51.442963
16765,295,1,34.0,1,2,1,4,Lost Customers,1,Dormant Customers,-3.052649676319829,0.5616204949611562,-38.0029,44.349644
16766,274,2,1145.6,1,3,4,8,At Risk,1,Dormant Customers,-0.8775317239649321,1.6085293883404326,2.0905557,5.0235333
16767,31,11,5575.56,4,5,5,14,Champions,2,High-Value Active,2.3351619722563424,0.5786459472934857,20.354862,41.657837
16768,48,3,478.09000000000003,3,4,2,9,Loyal Customers,0,High-Spend Watchlist,0.05157025538517163,-0.5010280868552053,20.597145,-51.80441
16769,261,1,361.54,1,2,2,5,Lost Customers,1,Dormant Customers,-1.7470491581621699,0.9677190704134923,-24.055685,23.57041
16770,58,5,757.1,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.597528552418855,-0.09476025074525582,63.55294,-8.8597
16771,34,5,2242.61,3,4,5,12,Loyal Customers,2,High-Value Active,1.243222645347725,0.021877015731693848,53.271534,9.3938675
16773,58,1,171.59,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.128140636694984,-1.029851098854834,-63.505405,-1.5651447
16774,68,4,661.52,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.31691237267512196,-0.1291991393018997,39.254307,-19.069117
16775,11,11,1691.51,5,5,4,14,Champions,2,High-Value Active,1.8497530864822798,0.04514443654582154,41.09729,46.02933
16776,61,1,371.54,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.7670255737082372,-0.7721656882647059,-47.741272,-11.432295
16777,81,2,222.62,2,3,1,6,At Risk,0,High-Spend Watchlist,-0.742605904913024,-0.5700933608588751,-27.404144,-44.656315
16778,75,2,245.94,2,3,1,6,At Risk,0,High-Spend Watchlist,-0.6651778558251341,-0.5926942187734688,-26.474852,-44.79971
16779,3,22,10611.720000000001,5,5,5,15,Champions,2,High-Value Active,3.378734117851052,0.8176054026284969,9.978491,59.226643
16780,101,2,422.24,2,3,2,7,At Risk,0,High-Spend Watchlist,-0.5278270668843958,-0.20336105581071554,-10.892042,-16.835226
16781,373,1,311.25,1,2,2,5,Lost Customers,1,Dormant Customers,-2.361323676574261,1.9017155893575384,-12.142344,52.868435
16782,11,13,2267.9500000000003,5,5,5,15,Champions,2,High-Value Active,2.133605506819942,0.20205778641886316,31.574215,52.00147
16784,20,1,107.6,4,2,1,7,Potential Loyalists,0,High-Spend Watchlist,-1.1706068699113703,-1.5013419867171587,-75.78788,-0.15434292
16788,124,2,594.39,2,3,3,8,At Risk,0,High-Spend Watchlist,-0.4723983791691357,0.10033259042220947,-6.7936606,-18.32966
16789,9,1,80.8,5,2,1,8,Potential Loyalists,0,High-Spend Watchlist,-1.2557827675948803,-1.6827385979346703,-76.99966,2.3178895
16790,4,6,1545.6200000000001,5,5,4,14,Champions,2,High-Value Active,1.3473901727245836,-0.28350617325475663,55.027782,28.29974
16791,30,7,1705.78,4,5,4,13,Champions,2,High-Value Active,1.3917538230167805,0.03293029960641019,48.2678,32.510555
16792,283,2,110.38000000000001,1,3,1,5,At Risk,1,Dormant Customers,-2.059273621038744,0.9857806186889946,-25.532793,36.509064
16793,58,1,243.84,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-0.9574317903449716,-0.9246559110002711,-58.805023,-6.589421
16794,2,10,1196.5,5,5,4,14,Champions,2,High-Value Active,1.6449024875016194,-0.17639842525656146,45.89229,43.485424
16795,366,1,414.88,1,2,2,5,Lost Customers,1,Dormant Customers,-2.1875797282459177,1.9267480665794618,-9.741972,50.817993
16796,90,1,305.62,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-1.0022682732477872,-0.5772772213368957,-47.008728,-1.9904647
16800,12,1,1162.65,5,2,4,11,Potential Loyalists,0,High-Spend Watchlist,0.025846456646803264,-0.8578086526503302,-37.91165,-23.363983
16801,164,4,1594.23,2,4,4,10,At Risk,2,High-Value Active,0.2818493839789005,0.9742183996655234,20.392334,-5.013293
16803,66,1,332.3,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.8455289269162332,-0.7619464631074673,-50.16797,-7.2962127
16804,24,3,536.99,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.22418401353101505,-0.6759151072084932,24.558033,-54.529392
16805,174,2,460.59,2,3,2,7,At Risk,1,Dormant Customers,-0.8383439760188429,0.4607776216058851,-6.159138,-10.008137
16806,104,4,762.16,2,4,3,9,At Risk,0,High-Spend Watchlist,0.21193565118149252,0.22799559703825142,34.804226,-17.660534
16807,143,3,1121.59,2,4,4,10,At Risk,0,High-Spend Watchlist,0.00805417860113186,0.5854614388536283,20.278076,-24.673595
16808,100,2,288.42,2,3,2,7,At Risk,0,High-Spend Watchlist,-0.7085302951412353,-0.3264340418723132,-26.424448,-42.46078
16809,24,5,914.69,4,4,3,11,Loyal Customers,2,High-Value Active,0.854072872545057,-0.3351171237448724,65.34931,-4.823002
16810,193,1,309.54,1,2,2,5,Lost Customers,1,Dormant Customers,-1.4939380443296966,0.3268004767191633,-33.50508,13.63019
16811,5,2,547.07,5,3,3,11,Potential Loyalists,0,High-Spend Watchlist,0.06238445647921954,-0.9646817694514433,-5.74097,-54.268288
16812,361,1,479.35,1,2,2,5,Lost Customers,1,Dormant Customers,-2.093055946212357,1.9264010422826319,-9.064471,49.97534
16813,9,10,1652.18,5,5,4,14,Champions,2,High-Value Active,1.7684865253145763,-0.018209739514127955,41.722603,44.859634
16814,15,21,6416.7,4,5,5,14,Champions,2,High-Value Active,3.0345877315698107,0.75135325173975,14.323681,58.22518
16816,104,4,417.06,2,4,2,8,At Risk,0,High-Spend Watchlist,-0.08187037005658462,0.04694475955809416,35.616535,-20.87764
16817,3,9,1604.75,5,5,4,14,Champions,2,High-Value Active,1.6962438363083994,-0.12190993621523702,43.246372,42.841896
16818,11,11,3349.57,5,5,5,15,Champions,2,High-Value Active,2.1831381392470073,0.25058489264018347,28.083982,46.291866
16820,96,1,497.61,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.7939113018652295,-0.37856827320201647,-37.686253,-4.7855234
16823,228,1,358.38,1,2,2,5,Lost Customers,1,Dormant Customers,-1.5918107236353958,0.6766539041621371,-27.994682,18.318317
16824,16,2,460.64,4,3,2,9,Potential Loyalists,0,High-Spend Watchlist,-0.07456612591301919,-0.9201652162898074,-11.401671,-54.80665
16825,39,2,775.1800000000001,3,3,3,9,Needs Attention,0,High-Spend Watchlist,0.06791524589419143,-0.562827464012603,-4.8114834,-41.515476
16826,52,1,341.7,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.7642796877189959,-0.8759446265653682,-51.34642,-12.709993
16828,94,2,128.5,2,3,1,6,At Risk,0,High-Spend Watchlist,-1.0721193818651646,-0.6208010175994784,-30.296856,-44.811855
16829,157,1,197.22,2,2,1,5,Needs Attention,1,Dormant Customers,-1.5390847705391706,-0.12290419463702672,-44.968807,15.140081
16830,39,1,325.91,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.7244691409820355,-1.0037593769384427,-54.040462,-15.718967
16832,185,3,199.15,1,4,1,6,At Risk,1,Dormant Customers,-1.036738635244099,0.4338313094018847,5.8224854,-9.62694
16833,2,4,1106.53,5,4,4,13,Champions,2,High-Value Active,0.8867802583210781,-0.5514860465712317,50.37105,-10.603737
16834,228,1,413.46,1,2,2,5,Lost Customers,1,Dormant Customers,-1.5221985102312867,0.7195507429762357,-26.394262,17.18342
16835,129,2,180.85,2,3,1,6,At Risk,0,High-Spend Watchlist,-1.0755621102354278,-0.21275742227625868,-13.326963,-5.938979
16836,40,2,251.87,3,3,2,8,Needs Attention,0,High-Spend Watchlist,-0.48441375997835073,-0.8914678204135571,-24.616703,-49.911903
16837,32,11,3170.98,4,5,5,14,Champions,2,High-Value Active,2.0548907259203713,0.41765458936951644,31.117353,46.049885
16838,198,2,588.85,1,3,3,7,At Risk,1,Dormant Customers,-0.8346560244155337,0.7443062962886554,-0.7541157,-1.9121724
16839,9,34,16594.35,5,5,5,15,Champions,2,High-Value Active,3.951377952336935,1.1917610302332,7.5624785,63.6346
16841,37,6,1869.82,3,5,4,12,Loyal Customers,2,High-Value Active,1.2807805604395843,0.06217435596341326,51.921467,20.460897
16842,101,3,1264.19,2,4,4,10,At Risk,0,High-Spend Watchlist,0.2694477818330871,0.254340797694392,22.343813,-28.589808
16843,43,16,10196.57,3,5,5,13,Loyal Customers,2,High-Value Active,2.8898727669326485,1.0204210436609835,10.508724,52.630386
16846,51,1,214.32,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-0.9863167304343978,-1.0244885736795581,-61.205273,-6.495149
16847,44,1,193.44,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.0022757189411515,-1.1163559320760768,-64.95307,-7.3709064
16848,53,1,281.42,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.8635562390969402,-0.9254023918028117,-54.138103,-10.155598
16849,187,1,124.57,1,2,1,4,Lost Customers,1,Dormant Customers,-1.9069557296735684,0.0019743254519587554,-45.80036,21.98178
16850,334,1,332.41,1,2,2,5,Lost Customers,1,Dormant Customers,-2.1408000715137794,1.5805668106776072,-14.573595,31.728394
16851,5,3,342.45,5,4,2,11,Loyal Customers,0,High-Spend Watchlist,0.09693111062548426,-0.9769926740747612,20.212095,-58.59386
